service,subservice_name,subservice_charge,city_name,country_name,source
ac_service_repair,Capacitor 2-5 mfd,"['₹250', '₹349 (Labour)']",raipur,India,UrbanCompany
ac_service_repair,Capacitor 10-25 mfd,"['₹400', '₹349 (Labour)']",raipur,India,UrbanCompany
ac_service_repair,Capacitor 35-50 mfd,"['₹400', '₹349 (Labour)']",raipur,India,UrbanCompany
ac_service_repair,Capacitor 50-60 mfd,"['₹400', '₹349 (Labour)']",raipur,India,UrbanCompany
ac_service_repair,Replace sensor,"['₹350', '₹499 (Labour)']",raipur,India,UrbanCompany
ac_service_repair,Contactor replaced,"['₹500', '₹499 (Labour)']",raipur,India,UrbanCompany
ac_service_repair,Contactor Daikin/ O-General,"['₹1500', '₹449 (Labour)']",raipur,India,UrbanCompany
ac_service_repair,Convert PCB with remote,['₹1500'],raipur,India,UrbanCompany
ac_service_repair,Gas Charging,['₹2500'],raipur,India,UrbanCompany
ac_service_repair,Flair nut replaced,['₹150'],raipur,India,UrbanCompany
ac_service_repair,Cooling / Condenser Coil repair,['₹500'],raipur,India,UrbanCompany
ac_service_repair,Copper Coil Condensor 1 ton Split,['₹3500'],raipur,India,UrbanCompany
ac_service_repair,Copper Coil Condensor 1.5 ton Split,['₹4000'],raipur,India,UrbanCompany
ac_service_repair,Copper Coil Condensor 2 ton Split,['₹4500'],raipur,India,UrbanCompany
ac_service_repair,Service valve replaced (1 Pc),['₹400'],raipur,India,UrbanCompany
ac_service_repair,Copper Cooling Coil (Split AC),['₹6000'],raipur,India,UrbanCompany
ac_service_repair,Capillary and filter replaced,['₹350'],raipur,India,UrbanCompany
ac_service_repair,Compressor 0.8-1 ton,['₹6500'],raipur,India,UrbanCompany
ac_service_repair,Compressor 1.5 ton,['₹7500'],raipur,India,UrbanCompany
ac_service_repair,Compressor 2 ton,['₹9200'],raipur,India,UrbanCompany
ac_service_repair,Expansion valve replaced,['₹1200'],raipur,India,UrbanCompany
ac_service_repair,Dead nut (1 pc),['₹50'],raipur,India,UrbanCompany
ac_service_repair,U Band replaced (1 pc),['₹50'],raipur,India,UrbanCompany
ac_service_repair,Pin Valve for window AC,['₹50'],raipur,India,UrbanCompany
ac_service_repair,Copper Cooling Coil (Window AC),['₹4500'],raipur,India,UrbanCompany
ac_service_repair,Fan motor outdoor,"['₹1800', '₹499 (Labour)']",raipur,India,UrbanCompany
ac_service_repair,Blower motor replaced,"['₹2200', '₹499 (Labour)']",raipur,India,UrbanCompany
ac_service_repair,Blower replaced,"['₹1100', '₹499 (Labour)']",raipur,India,UrbanCompany
ac_service_repair,Replace Flap/Swing Motor,"['₹400', '₹499 (Labour)']",raipur,India,UrbanCompany
ac_service_repair,Deep clean AC service (window),['₹649'],raipur,India,UrbanCompany
ac_service_repair,Deep clean AC service (split),['₹749'],raipur,India,UrbanCompany
ac_service_repair,Window AC Uninstallation,['₹399'],raipur,India,UrbanCompany
ac_service_repair,Split AC Uninstallation,['₹649'],raipur,India,UrbanCompany
ac_service_repair,Window AC Installation,['₹799'],raipur,India,UrbanCompany
ac_service_repair,Split AC Installation,['₹1999'],raipur,India,UrbanCompany
ac_service_repair,"1 meter copper pipe set (with insulation, wire)",['₹900'],raipur,India,UrbanCompany
ac_service_repair,Split AC Wall stand,['₹550'],raipur,India,UrbanCompany
ac_service_repair,Outdoor unit reinstalled,['₹799'],raipur,India,UrbanCompany
ac_service_repair,Indoor unit reinstalled,['₹699'],raipur,India,UrbanCompany
ac_service_repair,Drain pipe (1m),['₹100'],raipur,India,UrbanCompany
ac_service_repair,Fastner complete set,['₹200'],raipur,India,UrbanCompany
ac_service_repair,Floor stand,['₹750'],raipur,India,UrbanCompany
ac_service_repair,Universal back plate,['₹300'],raipur,India,UrbanCompany
ac_service_repair,Water Leakage Repaired- Window AC,['₹449'],raipur,India,UrbanCompany
ac_service_repair,Water Leakage Repaired- Split AC,['₹599'],raipur,India,UrbanCompany
ac_service_repair,Adjust Grill Locks,"['₹0', '₹349 (Labour)']",raipur,India,UrbanCompany
ac_service_repair,Adjust pipe and tight compressor screw,"['₹0', '₹349 (Labour)']",raipur,India,UrbanCompany
ac_service_repair,Connector wires replaced (1m),"['₹100', '₹349 (Labour)']",raipur,India,UrbanCompany
ac_service_repair,Tighten/ Replace Thimble,"['₹50', '₹349 (Labour)']",raipur,India,UrbanCompany
ac_service_repair,Water tray,"['₹500', '₹200 (Labour)']",raipur,India,UrbanCompany
ac_service_repair,Sleeves (per piece),['₹50'],raipur,India,UrbanCompany
ac_service_repair,Stabilizer repair,['₹1500'],raipur,India,UrbanCompany
ac_service_repair,AC fan blade,"['₹700', '₹499 (Labour)']",raipur,India,UrbanCompany
ac_service_repair,Grill Cover,"['₹1500', '₹349 (Labour)']",raipur,India,UrbanCompany
ac_service_repair,Swing blade replaced,"['₹400', '₹349 (Labour)']",raipur,India,UrbanCompany
ac_service_repair,Universal remote,['₹800'],raipur,India,UrbanCompany
ac_service_repair,Compressor grommets set,['₹299'],raipur,India,UrbanCompany
ac_service_repair,Rubber washer (1 pc),['₹50'],raipur,India,UrbanCompany
microwave_repair,Magnetron 4 fins,"['₹1300', '₹299 (Labour)']",raipur,India,UrbanCompany
microwave_repair,HV Capacitor,"['₹550', '₹299 (Labour)']",raipur,India,UrbanCompany
microwave_repair,Grill Heater,"['₹750', '₹299 (Labour)']",raipur,India,UrbanCompany
microwave_repair,Smart oven Grill Heater,"['₹1750', '₹299 (Labour)']",raipur,India,UrbanCompany
microwave_repair,HV Diode,"['₹350', '₹299 (Labour)']",raipur,India,UrbanCompany
microwave_repair,Magnetron 6 Fins,"['₹1710', '₹299 (Labour)']",raipur,India,UrbanCompany
microwave_repair,Magnetron 5 Fins,"['₹1640', '₹299 (Labour)']",raipur,India,UrbanCompany
microwave_repair,HV Transformer,"['₹1700', '₹299 (Labour)']",raipur,India,UrbanCompany
microwave_repair,Convection Heater,"['₹860', '₹299 (Labour)']",raipur,India,UrbanCompany
microwave_repair,Fan Motor,"['₹750', '₹299 (Labour)']",raipur,India,UrbanCompany
microwave_repair,Turn Table Motor,"['₹700', '₹299 (Labour)']",raipur,India,UrbanCompany
microwave_repair,Roller,"['₹300', '₹299 (Labour)']",raipur,India,UrbanCompany
microwave_repair,Bulb Holder,"['₹90', '₹299 (Labour)']",raipur,India,UrbanCompany
microwave_repair,Door Latch,"['₹630', '₹299 (Labour)']",raipur,India,UrbanCompany
microwave_repair,Power Cord,"['₹400', '₹299 (Labour)']",raipur,India,UrbanCompany
microwave_repair,Mica Sheet,"['₹400', '₹299 (Labour)']",raipur,India,UrbanCompany
microwave_repair,Coupler,"['₹230', '₹299 (Labour)']",raipur,India,UrbanCompany
microwave_repair,Fan Blade Metal,"['₹400', '₹299 (Labour)']",raipur,India,UrbanCompany
microwave_repair,Door Switch,"['₹350', '₹299 (Labour)']",raipur,India,UrbanCompany
microwave_repair,Glass Turn table,"['₹810', '₹299 (Labour)']",raipur,India,UrbanCompany
microwave_repair,Power 3 Pin Plug Top,"['₹170', '₹299 (Labour)']",raipur,India,UrbanCompany
microwave_repair,Door Hing,"['₹400', '₹299 (Labour)']",raipur,India,UrbanCompany
microwave_repair,Timer Knob,"['₹120', '₹299 (Labour)']",raipur,India,UrbanCompany
microwave_repair,Fan Blade,"['₹120', '₹299 (Labour)']",raipur,India,UrbanCompany
microwave_repair,Selector Switch,"['₹630', '₹299 (Labour)']",raipur,India,UrbanCompany
microwave_repair,HV Fuse,"['₹250', '₹299 (Labour)']",raipur,India,UrbanCompany
microwave_repair,PCB New,"['₹2300', '₹299 (Labour)']",raipur,India,UrbanCompany
microwave_repair,LVT,"['₹630', '₹299 (Labour)']",raipur,India,UrbanCompany
microwave_repair,Fuse 5 / 15 Amp,"['₹59', '₹299 (Labour)']",raipur,India,UrbanCompany
microwave_repair,Switch Membrane / Key Pad Repair,"['₹1500', '₹299 (Labour)']",raipur,India,UrbanCompany
microwave_repair,Thermal Cut Off (TCO),"['₹400', '₹299 (Labour)']",raipur,India,UrbanCompany
microwave_repair,Timer,"['₹1000', '₹299 (Labour)']",raipur,India,UrbanCompany
microwave_repair,Cavity sensor,"['₹630', '₹299 (Labour)']",raipur,India,UrbanCompany
microwave_repair,PCB Repair,"['₹1300', '₹299 (Labour)']",raipur,India,UrbanCompany
microwave_repair,Bulb,"['₹170', '₹299 (Labour)']",raipur,India,UrbanCompany
electricians,AC switchbox installation,['₹277'],raipur,India,UrbanCompany
electricians,Switchboard installation,['₹223'],raipur,India,UrbanCompany
electricians,Switchboard repair,['₹75'],raipur,India,UrbanCompany
electricians,Switch/socket replacement,['₹63'],raipur,India,UrbanCompany
electricians,Fan Coil Repair,['₹449'],raipur,India,UrbanCompany
electricians,Ceiling fan regulator replacement,['₹66'],raipur,India,UrbanCompany
electricians,Decorative ceiling fan installation,['₹204'],raipur,India,UrbanCompany
electricians,Ceiling Fan Installation,['₹108'],raipur,India,UrbanCompany
electricians,Fan repair,['₹167'],raipur,India,UrbanCompany
electricians,Fan replacement,['₹157'],raipur,India,UrbanCompany
electricians,Fan uninstallation,['₹65'],raipur,India,UrbanCompany
electricians,Decorative Lights Uninstallation (per 5m),['₹69'],raipur,India,UrbanCompany
electricians,Lights Uninstallation (per 20 m),['₹99'],raipur,India,UrbanCompany
electricians,Decorative Lights Installation (per 5m),['₹119'],raipur,India,UrbanCompany
electricians,Decorative Lights Installation (per 10m),['₹199'],raipur,India,UrbanCompany
electricians,Decorative Lights Installation (per 15m),['₹279'],raipur,India,UrbanCompany
electricians,Lantern Installation,['₹148'],raipur,India,UrbanCompany
electricians,Bulb Holder Installation,['₹110'],raipur,India,UrbanCompany
electricians,Bulbs installation (upto 5 bulbs),['₹108'],raipur,India,UrbanCompany
electricians,Bulb holder installation,['₹76'],raipur,India,UrbanCompany
electricians,Decorative light & bed lamp installation,['₹124'],raipur,India,UrbanCompany
electricians,Tubelight Installation/Repair,['₹76'],raipur,India,UrbanCompany
electricians,Replace CFL to LED,['₹113'],raipur,India,UrbanCompany
electricians,Chandelier installation (upto 6 bulbs),['₹349'],raipur,India,UrbanCompany
electricians,Chandelier installation (more than 6 bulbs),['₹505'],raipur,India,UrbanCompany
electricians,Double Pole MCB Installation,['₹150'],raipur,India,UrbanCompany
electricians,Four Pole MCB Installation,['₹299'],raipur,India,UrbanCompany
electricians,Triple Pole MCB Installation,['₹239'],raipur,India,UrbanCompany
electricians,3 Phase Changeover Switch Installation,['₹319'],raipur,India,UrbanCompany
electricians,3 Phase changeover switch installation,['₹308'],raipur,India,UrbanCompany
electricians,MCB fuse replacement,['₹87'],raipur,India,UrbanCompany
electricians,Single pole MCB installation,['₹97'],raipur,India,UrbanCompany
electricians,Sub meter installation,['₹206'],raipur,India,UrbanCompany
electricians,Inverter PCB Card Replacement,['₹269'],raipur,India,UrbanCompany
electricians,Single battery inverter installation,['₹327'],raipur,India,UrbanCompany
electricians,Double battery inverter installation,['₹356'],raipur,India,UrbanCompany
electricians,Inverter fuse replacement,['₹108'],raipur,India,UrbanCompany
electricians,Inverter servicing,['₹181'],raipur,India,UrbanCompany
electricians,Stabilizer installation,['₹106'],raipur,India,UrbanCompany
electricians,Geyser Installation,['₹349'],raipur,India,UrbanCompany
electricians,Geyser Uninstallation,['₹199'],raipur,India,UrbanCompany
electricians,TV installation (up to 48 inches),['₹359'],raipur,India,UrbanCompany
electricians,TV installation (above 48 inches),['₹479'],raipur,India,UrbanCompany
electricians,TV uninstallation,['₹129'],raipur,India,UrbanCompany
electricians,Mini home theater installation,['₹289'],raipur,India,UrbanCompany
electricians,Stabilizer installation,['₹106'],raipur,India,UrbanCompany
electricians,New internal wiring (per 5m),['₹221'],raipur,India,UrbanCompany
electricians,New wiring with casing (per 5m),['₹206'],raipur,India,UrbanCompany
electricians,New wiring without casing (per 5m),['₹87'],raipur,India,UrbanCompany
electricians,Door bell installation,['₹90'],raipur,India,UrbanCompany
electricians,Door bell replacement,['₹90'],raipur,India,UrbanCompany
electricians,Room heater repair,['₹155'],raipur,India,UrbanCompany
electricians,Material Procurement Charges,['₹59'],raipur,India,UrbanCompany
plumbers,Waste pipe leakage,['₹108'],raipur,India,UrbanCompany
plumbers,Wash Basin Leakage Repair,['₹169'],raipur,India,UrbanCompany
plumbers,Wash basin installation,['₹429'],raipur,India,UrbanCompany
plumbers,Minor fittings installation,['₹110'],raipur,India,UrbanCompany
plumbers,Shower installation (ceiling mounted),['₹137'],raipur,India,UrbanCompany
plumbers,Shower installation (wall mounted/ hand-held),['₹149'],raipur,India,UrbanCompany
plumbers,Balcony drain blockage removal,['₹279'],raipur,India,UrbanCompany
plumbers,Wash basin blockage removal,['₹179'],raipur,India,UrbanCompany
plumbers,Drainage pipe blockage removal,['₹299'],raipur,India,UrbanCompany
plumbers,Hot & cold water mixer installation,['₹358'],raipur,India,UrbanCompany
plumbers,Hot & cold water mixer repair,['₹206'],raipur,India,UrbanCompany
plumbers,Tap installation,['₹78'],raipur,India,UrbanCompany
plumbers,Tap repair,['₹78'],raipur,India,UrbanCompany
plumbers,Tap replacement,['₹76'],raipur,India,UrbanCompany
plumbers,Water saving nozzle,['₹75'],raipur,India,UrbanCompany
plumbers,2 in 1 bib tap (Low Quality),['₹715'],raipur,India,UrbanCompany
plumbers,Flush tank repair (concealed),['₹269'],raipur,India,UrbanCompany
plumbers,Flush tank repair (external - PVC),['₹139'],raipur,India,UrbanCompany
plumbers,Flush tank replacement,['₹509'],raipur,India,UrbanCompany
plumbers,Indian toilet installation,['₹1709'],raipur,India,UrbanCompany
plumbers,Toilet seat cover,['₹108'],raipur,India,UrbanCompany
plumbers,Jet Spray (Installation/ Repair),['₹96'],raipur,India,UrbanCompany
plumbers,Western toilet installation (floor mounted),['₹1509'],raipur,India,UrbanCompany
plumbers,Western toilet repair (floor mounted),['₹608'],raipur,India,UrbanCompany
plumbers,Floor mounted western toilet replacement,['₹1508'],raipur,India,UrbanCompany
plumbers,Western toilet installation (wall mounted),['₹1708'],raipur,India,UrbanCompany
plumbers,Wall mounted western toilet replacement,['₹1808'],raipur,India,UrbanCompany
plumbers,Overhead tank installation (upto 500L),['₹507'],raipur,India,UrbanCompany
plumbers,Overhead tank installation (500L-2000L),['₹1209'],raipur,India,UrbanCompany
plumbers,Overhead Tank Overflow,['₹169'],raipur,India,UrbanCompany
plumbers,Pipeline leakage repair,['₹258'],raipur,India,UrbanCompany
plumbers,Overhead tank cleaning (upto 1000L),['₹708'],raipur,India,UrbanCompany
plumbers,Overhead tank cleaning (1000L- 2000L),['₹1007'],raipur,India,UrbanCompany
plumbers,Underground tank cleaning (1000L-1500L),['₹1208'],raipur,India,UrbanCompany
plumbers,Underground tank cleaning (1500L-3000L),['₹1508'],raipur,India,UrbanCompany
plumbers,Water meter installation,['₹307'],raipur,India,UrbanCompany
plumbers,Motor Repair - Capacitor Repair or Replace,['₹119'],raipur,India,UrbanCompany
plumbers,Motor Repair - Seal,['₹169'],raipur,India,UrbanCompany
plumbers,Motor Repair - Valve Replacement,['₹119'],raipur,India,UrbanCompany
plumbers,Motor Repair - Impeller,['₹749'],raipur,India,UrbanCompany
plumbers,Motor Repair - Bearings Replacement,['₹449'],raipur,India,UrbanCompany
plumbers,Motor Repair - Winding,['₹599'],raipur,India,UrbanCompany
plumbers,Motor installation,['₹409'],raipur,India,UrbanCompany
plumbers,Motor air cavity removal,['₹148'],raipur,India,UrbanCompany
plumbers,Motor replacement,['₹407'],raipur,India,UrbanCompany
plumbers,Extension Nipple Repair,['₹99'],raipur,India,UrbanCompany
plumbers,Material Procurement Charges,['₹59'],raipur,India,UrbanCompany
plumbers,Water Diverter Repair,['₹219'],raipur,India,UrbanCompany
plumbers,Connection hose installation,['₹96'],raipur,India,UrbanCompany
plumbers,Drain cover installation,['₹149'],raipur,India,UrbanCompany
plumbers,Washing machine inlet installation,['₹119'],raipur,India,UrbanCompany
ac_service_repair,Non-Inverter PCB repaired,['₹1500'],nashik,India,UrbanCompany
ac_service_repair,Inverter PCB repaired,['₹4000'],nashik,India,UrbanCompany
ac_service_repair,Replace LVT,"['₹900', '₹499 (Labour)']",nashik,India,UrbanCompany
ac_service_repair,Capacitor 2-5 mfd,"['₹250', '₹349 (Labour)']",nashik,India,UrbanCompany
ac_service_repair,Capacitor 10-25 mfd,"['₹400', '₹349 (Labour)']",nashik,India,UrbanCompany
ac_service_repair,Capacitor 35-50 mfd,"['₹400', '₹349 (Labour)']",nashik,India,UrbanCompany
ac_service_repair,Capacitor 50-60 mfd,"['₹400', '₹349 (Labour)']",nashik,India,UrbanCompany
ac_service_repair,Replace sensor,"['₹350', '₹499 (Labour)']",nashik,India,UrbanCompany
ac_service_repair,Contactor replaced,"['₹500', '₹499 (Labour)']",nashik,India,UrbanCompany
ac_service_repair,Contactor Daikin/ O-General,"['₹1500', '₹449 (Labour)']",nashik,India,UrbanCompany
ac_service_repair,Convert PCB with remote,['₹1500'],nashik,India,UrbanCompany
ac_service_repair,Gas Charging,['₹2500'],nashik,India,UrbanCompany
ac_service_repair,Flair nut replaced,['₹150'],nashik,India,UrbanCompany
ac_service_repair,Cooling / Condenser Coil repair,['₹500'],nashik,India,UrbanCompany
ac_service_repair,Copper Coil Condensor 1 ton Split,['₹3500'],nashik,India,UrbanCompany
ac_service_repair,Copper Coil Condensor 1.5 ton Split,['₹4000'],nashik,India,UrbanCompany
ac_service_repair,Copper Coil Condensor 2 ton Split,['₹4500'],nashik,India,UrbanCompany
ac_service_repair,Service valve replaced (1 Pc),['₹400'],nashik,India,UrbanCompany
ac_service_repair,Copper Cooling Coil (Split AC),['₹6000'],nashik,India,UrbanCompany
ac_service_repair,Capillary and filter replaced,['₹350'],nashik,India,UrbanCompany
ac_service_repair,Compressor 0.8-1 ton,['₹6500'],nashik,India,UrbanCompany
ac_service_repair,Compressor 1.5 ton,['₹7500'],nashik,India,UrbanCompany
ac_service_repair,Compressor 2 ton,['₹9200'],nashik,India,UrbanCompany
ac_service_repair,Expansion valve replaced,['₹1200'],nashik,India,UrbanCompany
ac_service_repair,Dead nut (1 pc),['₹50'],nashik,India,UrbanCompany
ac_service_repair,U Band replaced (1 pc),['₹50'],nashik,India,UrbanCompany
ac_service_repair,Pin Valve for window AC,['₹50'],nashik,India,UrbanCompany
ac_service_repair,Copper Cooling Coil (Window AC),['₹4500'],nashik,India,UrbanCompany
ac_service_repair,Fan motor outdoor,"['₹1800', '₹499 (Labour)']",nashik,India,UrbanCompany
ac_service_repair,Blower motor replaced,"['₹2200', '₹499 (Labour)']",nashik,India,UrbanCompany
ac_service_repair,Blower replaced,"['₹1100', '₹499 (Labour)']",nashik,India,UrbanCompany
ac_service_repair,Replace Flap/Swing Motor,"['₹400', '₹499 (Labour)']",nashik,India,UrbanCompany
ac_service_repair,Deep clean AC service (window),['₹499'],nashik,India,UrbanCompany
ac_service_repair,Deep clean AC service (split),['₹599'],nashik,India,UrbanCompany
ac_service_repair,Window AC Uninstallation,['₹399'],nashik,India,UrbanCompany
ac_service_repair,Split AC Uninstallation,['₹649'],nashik,India,UrbanCompany
ac_service_repair,Window AC Installation,['₹799'],nashik,India,UrbanCompany
ac_service_repair,Split AC Installation,['₹1999'],nashik,India,UrbanCompany
ac_service_repair,"1 meter copper pipe set (with insulation, wire)",['₹900'],nashik,India,UrbanCompany
ac_service_repair,Split AC Wall stand,['₹550'],nashik,India,UrbanCompany
ac_service_repair,Outdoor unit reinstalled,['₹799'],nashik,India,UrbanCompany
ac_service_repair,Indoor unit reinstalled,['₹699'],nashik,India,UrbanCompany
ac_service_repair,Drain pipe (1m),['₹100'],nashik,India,UrbanCompany
ac_service_repair,Fastner complete set,['₹200'],nashik,India,UrbanCompany
ac_service_repair,Floor stand,['₹750'],nashik,India,UrbanCompany
ac_service_repair,Universal back plate,['₹300'],nashik,India,UrbanCompany
ac_service_repair,Water Leakage Repaired- Window AC,['₹449'],nashik,India,UrbanCompany
ac_service_repair,Water Leakage Repaired- Split AC,['₹599'],nashik,India,UrbanCompany
ac_service_repair,Adjust Grill Locks,"['₹0', '₹349 (Labour)']",nashik,India,UrbanCompany
ac_service_repair,Adjust pipe and tight compressor screw,"['₹0', '₹349 (Labour)']",nashik,India,UrbanCompany
ac_service_repair,Connector wires replaced (1m),"['₹100', '₹349 (Labour)']",nashik,India,UrbanCompany
ac_service_repair,Tighten/ Replace Thimble,"['₹50', '₹349 (Labour)']",nashik,India,UrbanCompany
ac_service_repair,Water tray,"['₹500', '₹200 (Labour)']",nashik,India,UrbanCompany
ac_service_repair,Sleeves (per piece),['₹50'],nashik,India,UrbanCompany
ac_service_repair,Stabilizer repair,['₹1500'],nashik,India,UrbanCompany
ac_service_repair,AC fan blade,"['₹700', '₹499 (Labour)']",nashik,India,UrbanCompany
ac_service_repair,Grill Cover,"['₹1500', '₹349 (Labour)']",nashik,India,UrbanCompany
ac_service_repair,Swing blade replaced,"['₹400', '₹349 (Labour)']",nashik,India,UrbanCompany
ac_service_repair,Universal remote,['₹800'],nashik,India,UrbanCompany
ac_service_repair,Compressor grommets set,['₹299'],nashik,India,UrbanCompany
ac_service_repair,Rubber washer (1 pc),['₹50'],nashik,India,UrbanCompany
microwave_repair,Magnetron 4 fins,"['₹1300', '₹299 (Labour)']",nashik,India,UrbanCompany
microwave_repair,HV Capacitor,"['₹550', '₹299 (Labour)']",nashik,India,UrbanCompany
microwave_repair,Grill Heater,"['₹750', '₹299 (Labour)']",nashik,India,UrbanCompany
microwave_repair,Smart oven Grill Heater,"['₹1750', '₹299 (Labour)']",nashik,India,UrbanCompany
microwave_repair,HV Diode,"['₹350', '₹299 (Labour)']",nashik,India,UrbanCompany
microwave_repair,Magnetron 6 Fins,"['₹1710', '₹299 (Labour)']",nashik,India,UrbanCompany
microwave_repair,Magnetron 5 Fins,"['₹1640', '₹299 (Labour)']",nashik,India,UrbanCompany
microwave_repair,HV Transformer,"['₹1700', '₹299 (Labour)']",nashik,India,UrbanCompany
microwave_repair,Convection Heater,"['₹860', '₹299 (Labour)']",nashik,India,UrbanCompany
microwave_repair,Fan Motor,"['₹750', '₹299 (Labour)']",nashik,India,UrbanCompany
microwave_repair,Turn Table Motor,"['₹700', '₹299 (Labour)']",nashik,India,UrbanCompany
microwave_repair,Roller,"['₹300', '₹299 (Labour)']",nashik,India,UrbanCompany
microwave_repair,Bulb Holder,"['₹90', '₹299 (Labour)']",nashik,India,UrbanCompany
microwave_repair,Door Latch,"['₹630', '₹299 (Labour)']",nashik,India,UrbanCompany
microwave_repair,Power Cord,"['₹400', '₹299 (Labour)']",nashik,India,UrbanCompany
microwave_repair,Mica Sheet,"['₹400', '₹299 (Labour)']",nashik,India,UrbanCompany
microwave_repair,Coupler,"['₹230', '₹299 (Labour)']",nashik,India,UrbanCompany
microwave_repair,Fan Blade Metal,"['₹400', '₹299 (Labour)']",nashik,India,UrbanCompany
microwave_repair,Door Switch,"['₹350', '₹299 (Labour)']",nashik,India,UrbanCompany
microwave_repair,Glass Turn table,"['₹810', '₹299 (Labour)']",nashik,India,UrbanCompany
microwave_repair,Power 3 Pin Plug Top,"['₹170', '₹299 (Labour)']",nashik,India,UrbanCompany
microwave_repair,Door Hing,"['₹400', '₹299 (Labour)']",nashik,India,UrbanCompany
microwave_repair,Timer Knob,"['₹120', '₹299 (Labour)']",nashik,India,UrbanCompany
microwave_repair,Fan Blade,"['₹120', '₹299 (Labour)']",nashik,India,UrbanCompany
microwave_repair,Selector Switch,"['₹630', '₹299 (Labour)']",nashik,India,UrbanCompany
microwave_repair,HV Fuse,"['₹250', '₹299 (Labour)']",nashik,India,UrbanCompany
microwave_repair,PCB New,"['₹2300', '₹299 (Labour)']",nashik,India,UrbanCompany
microwave_repair,LVT,"['₹630', '₹299 (Labour)']",nashik,India,UrbanCompany
microwave_repair,Fuse 5 / 15 Amp,"['₹59', '₹299 (Labour)']",nashik,India,UrbanCompany
microwave_repair,Switch Membrane / Key Pad Repair,"['₹1500', '₹299 (Labour)']",nashik,India,UrbanCompany
microwave_repair,Thermal Cut Off (TCO),"['₹400', '₹299 (Labour)']",nashik,India,UrbanCompany
microwave_repair,Timer,"['₹1000', '₹299 (Labour)']",nashik,India,UrbanCompany
microwave_repair,Cavity sensor,"['₹630', '₹299 (Labour)']",nashik,India,UrbanCompany
microwave_repair,PCB Repair,"['₹1300', '₹299 (Labour)']",nashik,India,UrbanCompany
microwave_repair,Bulb,"['₹170', '₹299 (Labour)']",nashik,India,UrbanCompany
electricians,Anchor Socket,['₹100'],nashik,India,UrbanCompany
electricians,Anchor Heavy/ Light Load Socket,['₹160'],nashik,India,UrbanCompany
electricians,Anchor Heavy/ Light Load Socket,['₹225'],nashik,India,UrbanCompany
electricians,Havells Socket,['₹180'],nashik,India,UrbanCompany
electricians,Havells Socket (Oro Design),['₹165'],nashik,India,UrbanCompany
electricians,Anchor Switch (Penta Design),['₹35'],nashik,India,UrbanCompany
electricians,Havells Switch,['₹145'],nashik,India,UrbanCompany
electricians,Anchor Heavy/ Light Load Switch,['₹90'],nashik,India,UrbanCompany
electricians,Switch/socket replacement,['₹56'],nashik,India,UrbanCompany
electricians,Havells B22 Bulb Holder,['₹80'],nashik,India,UrbanCompany
electricians,Havells 9W Bulb (White),['₹140'],nashik,India,UrbanCompany
electricians,Havells 15W Bulb (White),['₹280'],nashik,India,UrbanCompany
electricians,Syska 9W Bulb (White),['₹140'],nashik,India,UrbanCompany
electricians,Syska 15W Bulb (White),['₹240'],nashik,India,UrbanCompany
electricians,Philips 9W Bulb (White),['₹140'],nashik,India,UrbanCompany
electricians,Philips 12W Bulb (White),['₹240'],nashik,India,UrbanCompany
electricians,Syska 12W Bulb (White),['₹210'],nashik,India,UrbanCompany
electricians,Philips 14W Bulb (White),['₹280'],nashik,India,UrbanCompany
electricians,Polycab 0.5W Bulb (White),['₹60'],nashik,India,UrbanCompany
electricians,Syska 0.5W Bulb (White),['₹45'],nashik,India,UrbanCompany
electricians,Ceiling fan regulator replacement,['₹89'],nashik,India,UrbanCompany
electricians,Decorative ceiling fan installation,['₹275'],nashik,India,UrbanCompany
electricians,Havells 3.15 MFD Capacitor,['₹69'],nashik,India,UrbanCompany
electricians,Havells 2.5 MFD Capacitor,['₹64'],nashik,India,UrbanCompany
electricians,Tibcon 2.5 MFD Capacitor,['₹59'],nashik,India,UrbanCompany
electricians,Tibcon 3.15 MFD Capacitor,['₹64'],nashik,India,UrbanCompany
electricians,"Havells 9W 5.1"" LED Light (White)",['₹690'],nashik,India,UrbanCompany
electricians,"Havells 12W 6.29"" LED Light (White)",['₹760'],nashik,India,UrbanCompany
electricians,"Havells 15W 7.09"" LED Light (White)",['₹910'],nashik,India,UrbanCompany
electricians,"Philips 5W 3"" LED Light (White)",['₹405'],nashik,India,UrbanCompany
electricians,"Philips 10W 4.33"" LED Light (White)",['₹635'],nashik,India,UrbanCompany
electricians,"Philips 15W 5.98"" LED Light (White)",['₹770'],nashik,India,UrbanCompany
electricians,Bulbs installation (upto 5 bulbs),['₹108'],nashik,India,UrbanCompany
electricians,Havells Regulator (Fabia Design),['₹360'],nashik,India,UrbanCompany
electricians,Havells Regulator (Reo Design),['₹245'],nashik,India,UrbanCompany
electricians,Anchor Heavy/ Light Load Socket,['₹160'],nashik,India,UrbanCompany
plumbers,Waste pipe leakage,['₹119'],nashik,India,UrbanCompany
plumbers,Wash Basin Leakage Repair,['₹169'],nashik,India,UrbanCompany
plumbers,Wash basin installation,['₹357'],nashik,India,UrbanCompany
plumbers,Minor fittings installation,['₹100'],nashik,India,UrbanCompany
plumbers,Shower installation (ceiling mounted),['₹179'],nashik,India,UrbanCompany
plumbers,Shower installation (wall mounted/ hand-held),['₹139'],nashik,India,UrbanCompany
plumbers,Balcony drain blockage removal,['₹279'],nashik,India,UrbanCompany
